PLACEKEY,N,adjN
223-222@8g7-479-y5f,100.65136116152449,1880.5577610202668
223-222@8g7-479-zs5,501.99680024374453,7103.928398017438
223-222@8g7-479-zxq,833.2228767044473,9782.41902272805
223-222@8g7-47b-2tv,296.56015372697306,4243.645350978067
223-222@8g7-47b-hyv,154.11308467048792,2093.0139822598194
223-222@8g7-47b-jsq,1076.2418882216348,17216.81344573329
223-222@8g7-47b-k75,5666.040625547579,89727.57151750749
223-222@8g7-47b-qmk,141.15472563472562,1293.1591530016578
223-223@8g6-yjr-gzf,12.833333333333332,200.13490025575447
223-223@8g6-yjr-mzf,747.3057313823734,11844.921606535772
223-223@8g6-yjw-qfz,412.2760904886889,9727.810664143703
223-223@8g6-yjx-fj9,94.31834309928833,1719.8581809001903
223-223@8g6-yjy-28v,381.71258014751385,7085.026696600397
223-223@8g6-yjy-nbk,66.94693473961766,1042.3242179361112
223-223@8g6-yjy-rrk,365.6372835683981,5820.152616996494
223-223@8g6-ykw-vs5,286.02683869098405,5362.025645906725
223-223@8g6-ykw-vzz,51.06392045454545,881.3123727828765
223-223@8g6-ykw-wff,867.830390510949,17663.30259755115
223-223@8g6-yky-vxq,40.24984591679507,997.9950755686906
223-223@8g6-ykz-b49,392.1485882538514,6455.400423976844
223-223@8g6-ykz-bc5,138.02901044138585,2455.6963434678505
223-223@8g6-ykz-bx5,148.71480070179285,2787.2747201320526
223-223@8g6-ym3-wzf,530.4176636442935,9520.314386383701
223-223@8g6-ymh-mc5,21.16857142857143,212.74737480171214
223-223@8g7-46m-jy9,596.7090047931664,12475.310326008896
223-223@8g7-46m-vvf,717.6040296451506,7098.68442812383
223-223@8g7-474-kvf,36.13243622091393,837.2962281709107
223-223@8g7-474-mc5,214.14564471318843,4329.6848973488395
223-223@8g7-479-qzz,467.0329822069673,7136.500961572838
223-223@8g7-479-z4v,1071.050871158618,17701.215400965924
223-223@8g7-47b-2p9,69.7448275862069,2009.7533555663135
223-223@8g7-47b-g6k,902.2784284070266,14844.392571051349
223-223@8g7-47b-jy9,333.03854735342986,5242.45327931365
223-224@8g6-yjn-89z,872.4943809107277,15989.718115325404
223-224@8g6-yjn-wc5,542.3146597714776,8200.273309821505
223-224@8g6-yjr-gzf,11.0,174.70267519181587
223-224@8g6-yjx-bzf,25.345185185185187,549.5975205262766
223-224@8g6-yjx-ygk,76.9419191919192,1379.1142794846703
223-224@8g6-yks-85f,56.36616145994432,1000.5040981831437
223-224@8g6-ykx-j7q,28.081560283687942,555.0431125625939
223-224@8g6-ym6-pd9,8.666666666666668,237.09501216545016
223-224@8g7-46m-btv,1586.3380983216534,28157.65133419872
223-224@8g7-46m-j35,97.8930990090355,994.8329847473573
223-224@8g7-46m-zs5,272.85949745194824,5322.211595927315
223-224@8g7-46n-89z,39.777272727272724,543.5434132369725
223-224@8g7-46n-975,42.996764408493426,882.5791762592341
223-224@8g7-474-hyv,108.92769035992043,1555.4872143444466
223-224@8g7-47b-hyv,157.59589469590654,2142.682380274399
223-225@8g6-yjn-89z,859.3827459512715,15911.396036548422
223-225@8g6-yjx-gx5,68.76810631229236,952.8028729980883
223-225@8g6-yjy-p7q,27.733615221987314,449.75605789869877
223-225@8g7-46m-j35,93.68257269324602,944.4629253431148
223-225@8g7-46z-7qz,3118.9954559162734,57587.49556870509
223-225@8g7-474-hwk,2602.5000373613625,48577.795465636926
223-225@8g7-474-kzz,49.562243966079585,728.2630155352896
223-225@8g7-479-wp9,181.7510611735331,3206.868622876321
223-225@8g7-47b-hyv,156.62912488939236,2103.573460949868
223-226@8g6-yjy-28v,33.56996336996337,541.5570475094072
223-226@8g6-yjy-p7q,384.90008078723247,6290.614917496849
223-226@8g7-46n-9j9,26.08956043956044,476.7489811150705
223-226@8g7-474-syv,2079.0678135677595,40096.679888381615
223-226@8g7-47b-2rk,1470.8886768551233,24458.332616975254
223-227@8g6-yjw-ch5,779.9151286112408,15976.362646116562
223-227@8g6-yjx-ckf,1260.430007137821,22792.79360665133
223-227@8g7-46z-6hq,4188.585591812551,84660.94905891389
223-227@8g7-47b-jy9,2600.838738483648,43750.63178933941
223-228@8g6-yjw-rzf,158.30797101449275,3568.850313871009
223-228@8g6-ym3-td9,161.6383712905452,2663.022299834335
223-228@8g7-46z-6hq,4203.460418828993,84841.21188853327
223-228@8g7-474-hwk,2590.4834828194303,48400.845373838056
223-229@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-229@8g7-474-hwk,2599.3796586644053,48674.57318664695
223-229@8g7-47b-hh5,423.44373958595554,9865.728147518359
223-22b@8g6-yjx-xbk,615.2734129417146,11173.43408259479
223-22b@8g7-474-dn5,78.68261562998406,1844.2617483039016
223-22b@8g7-474-hwk,2590.4003304325006,48326.46080380869
223-22c@8g6-yjn-89z,845.5483434304839,15764.327858835159
223-22d@8g7-474-dn5,30.426470588235293,742.8235729524735
223-22f@8g6-ym3-x89,111.43106376174329,2138.529362932384
223-22f@8g6-ym4-9vf,768.9387103273365,15629.445920184848
223-22g@8g6-ym3-tn5,2183.5796898775425,41210.31607170689
223-22h@8g6-yjy-28v,2300.4017519867243,40445.936042049405
223-22m@8g7-474-kzz,1611.194105489345,30464.38037689897
223-22n@8g7-474-hwk,10940.160653918887,213549.84470222212
223-22p@8g6-ym4-9vf,780.881195335277,15653.842209704404
223-22q@8g6-yjx-xbk,576.9172170155616,10681.444132994306
223-22r@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-22s@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-22s@8g7-479-z9f,1702.76383538823,26259.458049497887
223-22v@8g7-474-hwk,1926.5861024343767,37183.26122798431
223-22w@8g7-474-hwk,2617.9872611146657,49299.92732285706
223-22z@8g7-474-hwk,2110.5488001466088,44738.53790723148
223-232@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-232@8g7-474-hwk,10926.932945609515,213237.72377614782
223-235@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-238@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-23n@8g7-473-cqz,92.4486036838978,2062.4708642554087
223-23p@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-23r@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-23v@8g6-ym3-x89,105.8819154470351,2046.7522412269718
223-245@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-24q@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-24r@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-24x@8g6-yjy-28v,30331.386917642812,561523.9738398615
223-252@8g6-yjy-28v,30331.386917642812,561523.9738398615
224-222@8g6-yjn-54v,616.827844552222,12459.338001142907
224-222@8g6-yjn-jsq,80.88888888888889,1552.7856780762654
224-222@8g6-yjv-rzf,177.26493506493506,2572.7665699094605
224-222@8g6-yjw-9fz,96.50112209227052,1575.1078090151218
224-222@8g6-yjw-s3q,347.41699190087496,7750.287763583373
224-222@8g6-yjx-bzf,2031.4415586564733,41578.10487729301
224-222@8g6-yjx-ch5,38.79908654298898,756.3413251072706
224-222@8g6-yjx-cnq,83.08887065901011,1436.40125282393
224-222@8g6-yjx-fcq,190.5842493046641,4428.542291145518
224-222@8g6-yjx-qj9,194.89003304387919,3331.1109770863886
224-222@8g6-yjx-yn5,310.12550147246634,6387.982369993176
224-222@8g6-yjy-28v,30331.386917642812,561523.9738398615
224-222@8g6-yjy-2hq,178.97371356413765,2907.1228482008623
224-222@8g6-yjy-rkz,310.15607689801243,5276.9133720095
224-222@8g6-ykw-rzf,29.770833333333332,730.6362469491302
224-222@8g6-ykw-skf,903.4183992870807,16593.967770930914
224-222@8g6-ykw-snq,425.59372496898817,7159.568369303617
224-222@8g6-ykw-st9,10.465587044534413,141.44283593504645
224-222@8g6-ykw-vpv,92.34988179669031,1700.5551036126074
224-222@8g6-ykw-vzz,481.28379403817905,11476.312843916221
224-222@8g6-ykx-j7q,51.607662835249045,1204.9905497787022
224-222@8g6-yky-fzz,6748.826045027076,124591.58386959534
224-222@8g6-yky-kmk,37.214183463124144,572.3218574700784
224-222@8g6-yky-nkf,58.19672131147541,944.3853949678285
224-222@8g6-yky-vmk,31.831953675595436,568.4973938445212
224-222@8g6-ykz-b49,684.5129132231405,12345.60492008924
224-222@8g6-ym3-6ff,4203.372362792808,78492.37122720193
224-222@8g6-ym3-v2k,103.59288619199508,1686.2910280642488
224-222@8g6-ym3-v4v,87.7221823772938,1764.1506325065402
224-222@8g6-ym3-xnq,113.52395456892101,2541.684218179069
224-222@8g6-ym3-y35,312.05746379528784,6166.716946143431
224-222@8g6-ym4-52k,130.93619664385793,2725.579726506691
224-222@8g6-ym4-9pv,124.84137931034482,1985.051348937921
224-222@8g6-ymh-kcq,2.0,52.03157894736842
224-222@8g7-46m-btv,9.125,80.2972646869736
224-222@8g7-46m-h5z,201.31219512195122,3347.8132858540484
224-222@8g7-46m-h89,212.93845934851737,3223.1244263204317
224-222@8g7-46m-j5f,199.1592354027293,2402.6824622987624
224-222@8g7-46m-jgk,3097.5068008761355,54760.979703707766
224-222@8g7-46m-n89,34.92071611253197,625.2771936778136
224-222@8g7-46n-9fz,227.40495489625206,4386.348756723017
224-222@8g7-46z-68v,161.35866336633663,2736.3634347204816
224-222@8g7-46z-6kz,1277.4564714156306,22365.98063920376
224-222@8g7-474-mc5,96.99935064935066,1833.2631259548675
224-222@8g7-479-rc5,143.8382630246215,2180.4312592245537
224-222@8g7-479-rff,141.41507246376813,2460.4017566550033
224-222@8g7-479-t5f,16.863636363636363,369.67795060696716
224-222@8g7-479-tvz,13184.829281515016,265661.3552021297
224-222@8g7-479-zxq,268.0724548597772,3322.3684127887723
224-222@8g7-47b-gc5,2356.487475938095,38382.87821758834
224-222@8g7-47b-hbk,2252.67642669398,39159.45356655514
224-222@8g7-47b-jy9,1219.5158416146276,19263.64413305838
224-222@8g7-47b-k2k,15.216117216117215,93.35028059015777
224-222@8g7-48t-52k,9.028571428571428,218.89448599793997
224-223@8g6-yjn-59f,82.82508214676889,1579.2523489881269
224-223@8g6-yjr-kvf,187.84810455196708,3325.0208793558877
224-223@8g6-yjv-rzf,185.37857142857143,2699.411041179227
224-223@8g6-yjx-ct9,22.72498743086978,373.35964374780986
224-223@8g6-yky-vmk,33.33704213862551,570.1364512367163
224-223@8g6-ykz-7qz,23.962962962962962,475.57366818389744
224-223@8g6-ym3-v2k,105.44198052949208,1912.715854677233
224-223@8g6-ymh-q2k,865.8473807543237,15339.679916663008
224-223@8g7-46m-b6k,130.8980612883052,2550.127644755609
224-223@8g7-46m-jgk,769.0531648269609,11665.295290350497
224-223@8g7-46n-89z,34.97389332232358,880.8471291533998
224-223@8g7-474-sh5,590.9379430801113,11068.479455873887
224-223@8g7-477-6zf,19.135949764521193,360.0642672623158
224-223@8g7-479-t5f,31.848163875886694,658.7347659204794
224-223@8g7-479-z9f,1690.9063124228924,26056.320736971244
224-223@8g7-479-zxq,5414.902000437754,70415.1640340802
224-223@8g7-47b-2p9,93.64955067269233,1829.2499134260472
224-223@8g7-47b-g6k,214.85176989653328,2474.4220691091905
224-223@8g7-47b-jy9,8836.231126051596,148343.3197511109
224-223@8g7-47b-k4v,199.69574802097597,2360.89245562396
224-224@8g6-yjy-rrk,1658.9050896659683,29591.934745946266
224-224@8g6-ykw-rzf,54.44538015176313,1102.0602129567392
224-224@8g6-ymh-mc5,166.6546623106986,3345.8943563978196
224-224@8g7-46m-n89,629.8330428124414,12976.844367772695
224-224@8g7-46n-89z,27.0263946871217,672.4857118574362
224-224@8g7-477-6zf,128.7458268157729,1574.8883503307543
224-224@8g7-479-xnq,289.87853297019717,3325.9393237287513
224-224@8g7-47b-jsq,16.69180602006689,134.02458649580186
224-224@8g7-47b-k4v,1746.628341732099,26813.65241411504
224-225@8g6-yjy-rrk,230.92353041695148,3738.137283492573
224-225@8g6-ykw-s3q,76.57593582887701,1621.1822435465424
224-225@8g6-yky-fpv,237.09600299271963,4398.432305629705
224-225@8g7-479-zxq,5471.37027984993,71866.94843494256
224-226@8g6-ykz-bzf,1001.0116126517336,19558.57581669791
224-226@8g7-479-xnq,301.7018801737585,3623.8112861222453
224-226@8g7-47b-k4v,1804.2079634360719,28033.373400120003
224-227@8g6-yjv-rzf,187.3792207792208,2701.251122532266
224-227@8g6-yjx-bp9,260.8031152621245,5063.98894687335
224-227@8g6-yjy-p35,550.2264013253915,9970.107009465262
224-227@8g7-46m-jgk,3161.485941548242,55428.133101357285
224-227@8g7-477-6zf,14.658080808080808,177.52602560228974
224-227@8g7-479-zs5,5718.057853083886,91742.92894721664
224-228@8g6-yjv-rzf,185.20909090909092,2688.553323670875
224-228@8g6-ykw-vzz,403.0310122450398,8156.162756730906
224-228@8g7-47b-k4v,1759.2025428337045,27296.156452603227
224-229@8g6-yjy-rrk,1181.3411616006572,20943.34369458317
224-229@8g6-ykz-bzf,1014.8695069914828,19827.06912945617
224-229@8g7-47b-k4v,500.41112188902207,4560.541393728092
224-22b@8g6-yjv-rzf,170.03766233766234,2358.781619886165
224-22b@8g6-yky-fzz,220.81273141401383,4016.8408499996635
224-22c@8g6-ykz-bzf,987.8633831567299,19162.936005251482
224-22c@8g7-47b-k2k,504.05183629480763,7554.007341393152
224-22c@8g7-47b-k9f,8817.457579466169,148714.85373620383
224-22d@8g6-yjm-sbk,597.9767463448596,9833.467109847183
224-22f@8g6-ykw-s3q,84.12352941176471,1872.3149068827302
224-22f@8g6-yky-fpv,249.26337851188936,4393.373633849711
224-22f@8g6-ymh-mc5,155.87085775932258,3327.556805402183
224-22g@8g7-479-z9f,1674.5124166057662,25604.033985517537
224-22h@8g7-48s-mkz,778.4620043139207,15484.923474679003
224-22j@8g6-ykw-s3q,83.33778966131908,1745.3803390504745
224-22j@8g7-46m-jgk,3192.0523599257403,56159.495916763386
224-22k@8g7-46m-jgk,3168.8253598199835,55545.39020517801
224-22k@8g7-479-z9f,509.2874327122153,7742.688399104061
224-22m@8g6-yjm-sbk,570.6867254583431,9438.333297663774
224-22p@8g7-47b-k9f,8815.282333867339,148908.52610560134
224-22r@8g7-479-z9f,510.91399585921323,7608.770775981144
224-22r@8g7-47b-k9f,8875.081935726728,150028.12544315038
224-233@8g7-47b-k9f,8818.111283451952,149018.81324535527
225-222@8g6-yjt-sbk,419.1203195534287,7063.53940833116
225-222@8g6-yjv-ch5,705.8684504891127,11992.237624467749
225-222@8g6-yjw-8qf,48.73822463768116,920.2103859015966
225-222@8g6-yjw-9s5,202.00730994152048,3694.1939865046743
225-222@8g6-yjw-s5z,2.769230769230769,74.89684509039347
225-222@8g6-yjw-sbk,1191.9316848275614,26054.044104035485
225-222@8g6-yjx-bp9,773.316300668051,14774.419768271471
225-222@8g6-yjx-c3q,354.1247629969419,6907.781050036709
225-222@8g6-yjx-cdv,185.16945875124242,3390.023684269724
225-222@8g6-yjx-ch5,10.791666666666668,159.02465299940752
225-222@8g6-yjy-dgk,131.25561497326203,2610.630186716692
225-222@8g6-yjy-nbk,179.40108419085686,2875.566957040017
225-222@8g6-yjy-q2k,7.4743589743589745,143.18540247210848
225-222@8g6-ykw-s3q,77.02976827094474,1551.0007072397134
225-222@8g6-ykw-sbk,23.991619526503246,437.4542784954537
225-222@8g6-ykw-v2k,234.3762103071317,4428.8354905401975
225-222@8g6-ykw-vfz,16.261476895197823,263.3655181861328
225-222@8g6-ykx-j7q,224.83046014583857,3770.614327479325
225-222@8g6-ykx-j9z,30.454187192118226,512.9685320812814
225-222@8g6-ykx-jjv,175.07401936097588,3791.6240255289044
225-222@8g6-ykz-7h5,166.2089635854342,3426.9999545292217
225-222@8g6-ykz-7qz,96.25636880900038,1779.553631715135
225-222@8g6-ykz-975,1758.9153770702333,33226.84708699994
225-222@8g6-ym3-6ff,4206.953751625051,78743.23418592247
225-222@8g6-ym3-v2k,76.56368291902272,1273.9480369479263
225-222@8g6-ymh-kcq,2.0,52.03157894736842
225-222@8g6-ymh-mp9,66.63887928052577,1453.6826555140021
225-222@8g7-46m-btv,1619.4392833063805,28430.205645235696
225-222@8g7-46m-cyv,608.673071344767,12523.842090497885
225-222@8g7-46m-hnq,135.45697081687268,2667.064902722479
225-222@8g7-46m-jjv,34.97698686855313,460.18216081834305
225-222@8g7-46m-wrk,69871.85466901887,1393767.7403456303
225-222@8g7-46m-wx5,28.36107226107226,615.7202500938673
225-222@8g7-46m-zmk,12.857142857142858,107.37413621693864
225-222@8g7-46n-9s5,23.943023607748184,345.51542196438214
225-222@8g7-46n-cdv,8.20343137254902,77.12235055081412
225-222@8g7-46z-6x5,103.24361122748219,1887.501746315766
225-222@8g7-474-kvf,100.50511755760908,1883.9538362890917
225-222@8g7-479-xkf,435.57963119755766,5017.002491725273
225-222@8g7-479-y5f,230.25593539774366,3431.0770351303745
225-222@8g7-479-zs5,202.02097315436242,2359.7848801292284
225-222@8g7-48s-y35,18.496196323112343,502.13588488302497
225-223@8g6-yjw-9s5,212.9049707602339,3851.6659821058724
225-223@8g6-yjw-qfz,109.6675610515908,2262.626129079487
225-223@8g6-yjx-fcq,1400.3491208444043,28739.837514919116
225-223@8g6-yjx-x3q,41.707317073170735,815.8408863999969
225-223@8g6-yjx-x5z,411.02641116615706,8279.771599955173
225-223@8g6-yjy-cdv,946.4657250121141,17466.699040905052
225-223@8g6-ykw-v2k,240.07228873850426,4592.241692302678
225-223@8g6-ykw-vpv,12.538461538461538,221.25297369975692
225-223@8g6-ykx-jd9,10.666666666666668,157.50851884094018
225-223@8g6-ykz-9xq,15.437062937062937,289.10773374846264
225-223@8g6-ym3-xnq,422.13254257010624,8174.106395624726
225-223@8g6-ym6-mff,1777.2509505703422,38330.43087760563
225-223@8g6-ymh-mc5,153.62891833577592,3030.263019423446
225-223@8g7-46m-n89,58.44034090909091,997.8629285008047
225-223@8g7-46n-cdv,217.3476886506917,4062.816169354031
225-223@8g7-474-hnq,465.93851610125864,9088.39152178055
225-223@8g7-47b-jvz,601.5924192453195,8611.866030802135
225-223@8g7-48s-x5z,72.5610599078341,1908.703640416442
225-224@8g6-yjx-fcq,56.469670626871434,1017.8821706201624
225-224@8g6-ykw-s3q,67.78333333333333,1467.9519684619872
225-224@8g6-ykz-9vf,158.35816395993388,2543.553522059032
225-224@8g7-46m-jqf,122.1757046482755,1193.8548581124332
225-224@8g7-474-kvf,15.433333333333334,219.9134025638334
225-225@8g6-yjw-8n5,75.24107142857143,1649.548307668278
225-225@8g6-yjw-sbk,1151.7564446741783,25496.396989545996
225-225@8g7-46m-h5z,1089.313507068509,18634.654651102832
225-225@8g7-46m-z9f,20.003898635477583,156.47328728320292
225-225@8g7-46n-cdv,648.5184887576191,13044.57895694923
225-226@8g6-yjx-ffz,12.0,229.46781169385895
225-226@8g7-47b-k2k,487.19256382692913,7310.720332219666
225-227@8g6-yjx-ffz,3175.138253624311,57489.779695225545
225-227@8g7-47b-jvz,5642.234183243523,88896.59653495443
225-229@8g7-46m-bp9,36.610955173782145,404.5059790239444
225-229@8g7-47b-k2k,2588.92449959216,43451.45616618952
225-22c@8g6-yjx-ffz,236.6331974123923,4418.457000841104
225-22c@8g7-47b-k2k,508.01968479486754,7477.011149087071
225-22d@8g6-yjx-ffz,3161.57258245328,57391.50469160988
225-22d@8g7-47b-k2k,1475.3033028203308,24211.04864969599
225-22g@8g7-47b-jvz,125.10672029060716,1980.3152488927087
225-22h@8g6-yjx-ffz,3139.1322353337773,56886.81108045864
225-22h@8g6-ym4-9vf,753.2732525065776,15159.707514061376
225-22j@8g6-yjx-ffz,1135.3532401909551,21486.769228131718
225-22j@8g7-47b-k2k,201.30327332242226,3867.3212796681605
225-22n@8g7-47b-k2k,2569.3665208876023,43545.947161778866
225-22q@8g7-47b-k2k,1468.5881370091897,24249.872828852698
225-22r@8g7-47b-jvz,569.4556698030847,8023.805861106071
225-22v@8g6-ym4-9vf,782.8415878546541,15647.06607105942
225-22v@8g7-47b-k2k,503.69005857985786,7572.776347291789
225-236@8g7-47b-jvz,122.11593149974053,1852.02232452408
225-237@8g7-47b-jvz,593.7717407119992,8470.887631556305
225-23h@8g7-47b-jvz,103.43855734302024,1535.8132970680062
225-247@8g6-ym4-9vf,760.8676491502524,15432.569745784136
226-222@8g6-yjm-rff,111.491341991342,2290.5903807778163
226-222@8g6-yjn-r8v,200.97564275040153,4000.475099820796
226-222@8g6-yjr-kvf,11.26829268292683,207.70129320420486
226-222@8g6-yjw-9s5,214.59844054580896,3840.5142648834176
226-222@8g6-yjw-sbk,4.0,127.82389937106917
226-222@8g6-yjw-wff,145.40225316851823,2796.8237991178194
226-222@8g6-yjx-c3q,960.3784092582576,16556.85856288387
226-222@8g6-yjx-ffz,96.46425567703953,1945.8494811799487
226-222@8g6-yjx-fj9,8.0,69.71175254159105
226-222@8g6-yjx-gzf,93.23214285714286,1649.182387569006
226-222@8g6-yjx-whq,533.0843877551021,8726.447296594984
226-222@8g6-yjx-y9z,74.28589570806551,1363.067455596339
226-222@8g6-yjy-pd9,40.85909712722298,523.8826341533504
226-222@8g6-ykw-sbk,45.81169743132276,992.6131410329106
226-222@8g6-ykx-j7q,60.791022930557816,997.5637722964516
226-222@8g6-ykx-jgk,170.5001996541528,3347.9179846981024
226-222@8g6-ykx-jqf,8.0,198.20551378446115
226-222@8g6-ykx-ks5,255.0001287001287,4996.110128204249
226-222@8g6-yky-kvf,3344.840772357724,61575.26011002572
226-222@8g6-yky-y9z,14.318181818181817,255.49667837403683
226-222@8g6-ykz-6rk,50.0421768707483,902.9162374384501
226-222@8g6-ykz-6zf,606.4681455708486,7339.315302389628
226-222@8g6-ykz-b49,523.044944395632,9535.203942347025
226-222@8g6-ym3-5pv,373.079716193329,8169.335328818708
226-222@8g6-ym3-vvf,1161.7869638802213,23124.97446510874
226-222@8g6-ym3-xwk,32663.362573586815,627536.6195479757
226-222@8g6-ym6-q4v,89.99388537003831,1666.8344476065968
226-222@8g7-46m-j5f,12.556121939030485,92.23309471728946
226-222@8g7-46m-m49,211.1828084850473,4295.7872426928625
226-222@8g7-46m-n89,17.799107142857142,244.02913844002347
226-222@8g7-479-xkf,508.15995382493674,8214.765115169488
226-222@8g7-479-y5f,490.2296994066444,9663.085591895115
226-222@8g7-479-zs5,101.39127543035994,1179.8203100239834
226-222@8g7-47b-k2k,5692.443175153875,103928.57085075098
226-222@8g7-47b-q4v,2607.2114584936185,37070.925142281005
226-222@8g7-47b-qmk,1171.9349884015608,17193.924927535514
226-222@8g7-48t-7nq,71.44478609625668,1495.0435624749036
226-223@8g6-yjx-q75,1997.7552331278648,37388.292998644974
226-223@8g6-yjx-yjv,532.0631493731494,10555.097038757995
226-223@8g6-yjy-dgk,259.54766610302573,4958.802655763563
226-223@8g6-ykw-sqz,1458.248818932403,27187.51128664908
226-223@8g6-ykx-j9z,9.258333333333333,192.95191403432403
226-223@8g6-yky-hbk,1295.1743378230876,22522.30183315851
226-223@8g6-ykz-7qz,14.803921568627452,267.97773288849805
226-223@8g6-ykz-bhq,519.5755912162163,9436.484191596384
226-223@8g6-ykz-brk,8.235294117647058,197.2358700123406
226-223@8g6-ykz-bx5,25.544495296211544,540.9656200620872
226-223@8g6-ym3-tvz,570.0389447729432,11131.54094582123
226-223@8g7-46m-j5f,2326.0146218747136,37559.07586655461
226-223@8g7-46z-4y9,1652.3168439930996,30327.19482837904
226-223@8g7-474-hyv,250.28468797927263,3912.894479938673
226-223@8g7-474-mc5,655.0574808333429,13461.876396544325
226-223@8g7-479-xkf,77.21720639475302,1108.1010857099254
226-223@8g7-47b-k2k,272.03592857606566,2835.3427599026863
226-224@8g6-yjn-59f,748.100380949704,14113.350834416866
226-224@8g6-yjx-q75,57.60425303437844,1079.1932418427398
226-224@8g6-yjx-ygk,180.78753575339556,3008.3655750982407
226-224@8g6-ykw-sqz,1460.8434513537086,26838.980457765578
226-224@8g6-ykz-bhq,530.0748170045044,9830.841346069288
226-224@8g7-47b-k2k,5642.636170128067,102895.29357794704
226-225@8g6-ykz-7kf,1476.681823824665,27620.008888483993
226-225@8g7-474-hyv,127.28781231429089,1859.50227025089
226-225@8g7-474-mc5,663.081029363357,13857.671856079254
226-226@8g6-ykz-7kf,1521.809843707983,28673.49499180262
226-226@8g6-ymh-mc5,166.5577420208435,3280.842029913578
226-227@8g6-ykz-7kf,1505.2304560631712,28413.581113006047
226-227@8g7-46m-j5f,194.35024022676888,2398.223235716405
226-228@8g6-yky-hbk,82.33122037112285,1267.554228130206
226-228@8g6-ykz-7kf,1540.30284254481,29035.20028329413
226-228@8g7-47b-k2k,5644.918899520144,102450.54958192933
226-22c@8g6-yjn-59f,10.11111111111111,139.64395063276152
226-22f@8g6-yjn-59f,10.11111111111111,133.03819553271066
226-22j@8g6-yjn-59f,2213.040703052729,41891.08346707178
226-22p@8g7-474-hnq,2467.067749211083,47019.092414416504
226-22q@8g7-474-hnq,2447.676965849681,47254.196729029994
226-22r@8g6-yky-hbk,397.34194533324967,7271.313628182457
226-22s@8g6-ykz-7kf,1534.157316682022,28884.957636634455
226-22t@8g7-47b-g6k,21.827456864216053,507.3906771279677
226-22v@8g6-ykz-7kf,27.909090909090907,507.99644788202335
226-22x@8g6-yky-hbk,392.7006127527867,7112.4251297046285
226-22x@8g6-ykz-7kf,30.709090909090907,532.0904322013679
227-222@8g6-yjm-snq,8.923076923076923,95.07994521880879
227-222@8g6-yjr-gx5,291.35904471544717,4757.434357703907
227-222@8g6-yjv-pqf,3.2727272727272725,47.93242156074014
227-222@8g6-yjw-8vz,54.41920731707317,1038.5490182727908
227-222@8g6-yjw-s3q,171.19421872890948,3937.0873026917666
227-222@8g6-yjw-s89,17.2,293.9302803046481
227-222@8g6-yjw-sbk,116.38321443542328,2589.069343049691
227-222@8g6-yjx-45f,152.27094166138238,2798.5878429334516
227-222@8g6-yjx-bp9,13.355263157894736,200.0232279264567
227-222@8g6-yjx-cdv,1246.7824454092658,22581.409278575076
227-222@8g6-yjx-r8v,3930.2312824874493,75900.16411840421
227-222@8g6-yjx-ygk,89.05396825396825,1570.805039021465
227-222@8g6-yjy-dgk,110.50148221343873,2002.1734628495324
227-222@8g6-ykw-v2k,45.343537414965986,627.30072491769
227-222@8g6-ykw-vmk,157.8049741934632,3108.7621338084505
227-222@8g6-ykx-jjv,162.47830573182685,3724.3659830006086
227-222@8g6-ykx-kpv,136.45504591180256,2448.6294794444684
227-222@8g6-ykx-ks5,41.05263157894737,679.3982641701707
227-222@8g6-ykz-6zf,459.8576385486736,5315.483062184045
227-222@8g6-ykz-9j9,49.7647509578544,846.3998171988894
227-222@8g6-ykz-b49,889.5241842509779,14289.90457170499
227-222@8g6-ym3-6ff,88.65087937004013,1664.461968244008
227-222@8g6-ymh-mc5,28.346813725490197,711.226570475756
227-222@8g7-46m-hbk,4338.224597196262,70219.32159083245
227-222@8g7-46m-nbk,139.28593882003736,1740.4015680563266
227-222@8g7-46n-89z,130.15740219121238,2208.5560619819194
227-222@8g7-46n-9fz,33.089244851258584,478.4922445600679
227-222@8g7-479-xkf,71.41911764705883,808.4521818333138
227-223@8g6-yjn-jy9,1452.4278126507415,25115.282146566693
227-223@8g6-yjw-sbk,104.73076722474313,2321.7912819748435
227-223@8g6-ykw-st9,19.830564784053156,418.1886540772283
227-223@8g6-ykz-7qz,6.0,100.31237172450003
227-223@8g6-ykz-7wk,13.036630036630036,267.022095282766
227-223@8g6-ykz-9mk,38.57937181663837,751.0445722222444
227-223@8g7-46m-nbk,575.4153525725079,8423.28664584132
227-223@8g7-474-hyv,851.5080853088702,15041.27043042062
227-223@8g7-479-zs5,2500.6459449716967,34513.691566547175
227-224@8g6-yjw-sbk,119.53136258357142,2627.9749624717706
227-224@8g6-yjx-dy9,68.1904756157903,1161.1739108013908
227-224@8g6-ykx-jn5,20.692307692307693,504.1167077654786
